,timestamp,ch1_bias,ch1_derivedPk,ch1_direct,ch1_directRMS,ch1_velocityPk,ch1_velocityRMS,ch2_bias,ch2_derivedPk,ch2_direct,ch2_directRMS,ch2_velocityPk,ch2_velocityRMS,status,volts
4090,1/30/2025 13:06,-11.988,0.033,0.112,0.023,0.067,0.042,-11.988,0.033,0.112,0.023,0.067,0.042,baseline,50
4091,1/30/2025 13:06,-11.988,0.037,0.118,0.026,0.066,0.043,-11.988,0.037,0.118,0.026,0.066,0.043,baseline,50
4092,1/30/2025 13:06,-11.988,0.039,0.125,0.027,0.065,0.041,-11.988,0.039,0.125,0.027,0.065,0.041,baseline,50
4093,1/30/2025 13:06,-11.988,0.032,0.122,0.022,0.068,0.042,-11.988,0.032,0.122,0.022,0.068,0.042,baseline,50
4094,1/30/2025 13:06,-11.988,0.037,0.112,0.026,0.067,0.042,-11.988,0.037,0.112,0.026,0.067,0.042,baseline,50
4095,1/30/2025 13:07,-11.988,0.032,0.114,0.023,0.071,0.041,-11.988,0.032,0.114,0.023,0.071,0.041,baseline,50
4096,1/30/2025 13:07,-11.988,0.032,0.125,0.023,0.071,0.04,-11.988,0.032,0.125,0.023,0.071,0.04,baseline,50
4097,1/30/2025 13:07,-11.988,0.039,0.112,0.027,0.068,0.043,-11.988,0.039,0.112,0.027,0.068,0.043,baseline,50
4098,1/30/2025 13:07,-11.988,0.033,0.122,0.024,0.07,0.044,-11.988,0.033,0.122,0.024,0.07,0.044,baseline,50
4099,1/30/2025 13:07,-11.988,0.038,0.109,0.027,0.067,0.041,-11.988,0.038,0.109,0.027,0.067,0.041,baseline,50
4100,1/30/2025 13:07,-11.988,0.038,0.111,0.027,0.069,0.042,-11.988,0.038,0.111,0.027,0.069,0.042,baseline,50
4101,1/30/2025 13:07,-11.988,0.032,0.13,0.022,0.066,0.041,-11.988,0.032,0.13,0.022,0.066,0.041,baseline,50
4102,1/30/2025 13:07,-11.988,0.032,0.111,0.023,0.069,0.043,-11.988,0.032,0.111,0.023,0.069,0.043,baseline,50
4103,1/30/2025 13:07,-11.988,0.039,0.127,0.028,0.067,0.043,-11.988,0.039,0.127,0.028,0.067,0.043,baseline,50
4104,1/30/2025 13:07,-11.988,0.032,0.116,0.023,0.069,0.042,-11.988,0.032,0.116,0.023,0.069,0.042,baseline,50
4105,1/30/2025 13:07,-11.988,0.038,0.129,0.027,0.067,0.044,-11.988,0.038,0.129,0.027,0.067,0.044,baseline,50
4106,1/30/2025 13:07,-11.988,0.039,0.121,0.027,0.067,0.045,-11.988,0.039,0.121,0.027,0.067,0.045,baseline,50
4107,1/30/2025 13:08,-11.988,0.032,0.112,0.023,0.069,0.042,-11.988,0.032,0.112,0.023,0.069,0.042,baseline,50
4108,1/30/2025 13:08,-11.988,0.037,0.126,0.026,0.068,0.045,-11.988,0.037,0.126,0.026,0.068,0.045,baseline,50
4109,1/30/2025 13:08,-11.988,0.032,0.11,0.023,0.067,0.04,-11.988,0.032,0.11,0.023,0.067,0.04,baseline,50
4110,1/30/2025 13:08,-11.988,0.037,0.118,0.026,0.067,0.044,-11.988,0.037,0.118,0.026,0.067,0.044,baseline,50
4111,1/30/2025 13:08,-11.988,0.032,0.13,0.023,0.069,0.042,-11.988,0.032,0.13,0.023,0.069,0.042,baseline,50
4112,1/30/2025 13:08,-11.988,0.038,0.112,0.027,0.068,0.043,-11.988,0.038,0.112,0.027,0.068,0.043,baseline,50
4113,1/30/2025 13:08,-11.988,0.032,0.127,0.023,0.069,0.041,-11.988,0.032,0.127,0.023,0.069,0.041,baseline,50
4114,1/30/2025 13:08,-11.988,0.037,0.125,0.026,0.068,0.043,-11.988,0.037,0.125,0.026,0.068,0.043,baseline,50
4115,1/30/2025 13:08,-11.988,0.032,0.111,0.023,0.067,0.04,-11.988,0.032,0.111,0.023,0.067,0.04,baseline,50
4116,1/30/2025 13:08,-11.988,0.032,0.118,0.023,0.069,0.042,-11.988,0.032,0.118,0.023,0.069,0.042,baseline,50
4117,1/30/2025 13:08,-11.988,0.038,0.126,0.027,0.068,0.043,-11.988,0.038,0.126,0.027,0.068,0.043,baseline,50
4118,1/30/2025 13:09,-11.988,0.033,0.122,0.023,0.069,0.042,-11.988,0.033,0.122,0.023,0.069,0.042,baseline,50
4119,1/30/2025 13:09,-11.988,0.038,0.11,0.027,0.067,0.043,-11.988,0.038,0.11,0.027,0.067,0.043,baseline,50
4120,1/30/2025 13:09,-11.988,0.038,0.114,0.027,0.068,0.044,-11.988,0.038,0.114,0.027,0.068,0.044,baseline,50
4121,1/30/2025 13:09,-11.988,0.032,0.122,0.023,0.07,0.043,-11.988,0.032,0.122,0.023,0.07,0.043,baseline,50
4122,1/30/2025 13:09,-11.988,0.032,0.118,0.023,0.068,0.041,-11.988,0.032,0.118,0.023,0.068,0.041,baseline,50
4123,1/30/2025 13:09,-11.988,0.038,0.113,0.027,0.067,0.044,-11.988,0.038,0.113,0.027,0.067,0.044,baseline,50
4124,1/30/2025 13:09,-11.988,0.033,0.11,0.023,0.067,0.043,-11.988,0.033,0.11,0.023,0.067,0.043,baseline,50
4125,1/30/2025 13:09,-11.988,0.039,0.133,0.028,0.069,0.04,-11.988,0.039,0.133,0.028,0.069,0.04,baseline,50
4126,1/30/2025 13:09,-11.988,0.032,0.125,0.023,0.067,0.042,-11.988,0.032,0.125,0.023,0.067,0.042,baseline,50
4127,1/30/2025 13:09,-11.988,0.038,0.113,0.027,0.069,0.039,-11.988,0.038,0.113,0.027,0.069,0.039,baseline,50
4128,1/30/2025 13:09,-11.988,0.032,0.122,0.023,0.068,0.043,-11.988,0.032,0.122,0.023,0.068,0.043,baseline,50
4129,1/30/2025 13:09,-11.988,0.039,0.112,0.027,0.07,0.041,-11.988,0.039,0.112,0.027,0.07,0.041,baseline,50
4130,1/30/2025 13:09,-11.988,0.031,0.122,0.022,0.072,0.043,-11.988,0.031,0.122,0.022,0.072,0.043,baseline,50
4131,1/30/2025 13:09,-11.988,0.038,0.128,0.027,0.068,0.043,-11.988,0.038,0.128,0.027,0.068,0.043,baseline,50
4132,1/30/2025 13:10,-11.988,0.033,0.112,0.023,0.071,0.04,-11.988,0.033,0.112,0.023,0.071,0.04,baseline,50
4133,1/30/2025 13:10,-11.988,0.039,0.124,0.027,0.071,0.039,-11.988,0.039,0.124,0.027,0.071,0.039,baseline,50
4134,1/30/2025 13:10,-11.988,0.032,0.129,0.023,0.068,0.04,-11.988,0.032,0.129,0.023,0.068,0.04,baseline,50
4135,1/30/2025 13:10,-11.988,0.037,0.112,0.026,0.07,0.042,-11.988,0.037,0.112,0.026,0.07,0.042,baseline,50
4136,1/30/2025 13:10,-11.988,0.033,0.133,0.023,0.068,0.043,-11.988,0.033,0.133,0.023,0.068,0.043,baseline,50
4137,1/30/2025 13:10,-11.988,0.038,0.109,0.027,0.068,0.041,-11.988,0.038,0.109,0.027,0.068,0.041,baseline,50
4138,1/30/2025 13:10,-11.988,0.038,0.129,0.027,0.07,0.044,-11.988,0.038,0.129,0.027,0.07,0.044,baseline,50
4139,1/30/2025 13:10,-11.988,0.033,0.125,0.023,0.068,0.04,-11.988,0.033,0.125,0.023,0.068,0.04,baseline,50
4140,1/30/2025 13:10,-11.988,0.039,0.113,0.028,0.07,0.043,-11.988,0.039,0.113,0.028,0.07,0.043,baseline,50
4141,1/30/2025 13:10,-11.988,0.033,0.124,0.024,0.068,0.041,-11.988,0.033,0.124,0.024,0.068,0.041,baseline,50
4142,1/30/2025 13:10,-11.988,0.032,0.111,0.023,0.07,0.043,-11.988,0.032,0.111,0.023,0.07,0.043,baseline,50
4143,1/30/2025 13:10,-11.988,0.04,0.11,0.028,0.068,0.041,-11.988,0.04,0.11,0.028,0.068,0.041,baseline,50
4144,1/30/2025 13:11,-11.988,0.038,0.122,0.027,0.068,0.043,-11.988,0.038,0.122,0.027,0.068,0.043,baseline,50
4145,1/30/2025 13:11,-11.988,0.033,0.112,0.023,0.07,0.041,-11.988,0.033,0.112,0.023,0.07,0.041,baseline,50
4146,1/30/2025 13:11,-11.988,0.038,0.121,0.027,0.07,0.042,-11.988,0.038,0.121,0.027,0.07,0.042,baseline,50
4147,1/30/2025 13:11,-11.988,0.039,0.114,0.028,0.067,0.041,-11.988,0.039,0.114,0.028,0.067,0.041,baseline,50
4148,1/30/2025 13:11,-11.988,0.032,0.111,0.023,0.068,0.042,-11.988,0.032,0.111,0.023,0.068,0.042,baseline,50
4149,1/30/2025 13:11,-11.988,0.038,0.11,0.027,0.07,0.04,-11.988,0.038,0.11,0.027,0.07,0.04,baseline,50
4150,1/30/2025 13:11,-11.988,0.033,0.122,0.023,0.07,0.04,-11.988,0.033,0.122,0.023,0.07,0.04,baseline,50
4151,1/30/2025 13:11,-11.988,0.032,0.111,0.023,0.067,0.042,-11.988,0.032,0.111,0.023,0.067,0.042,baseline,50
4152,1/30/2025 13:11,-11.988,0.039,0.125,0.027,0.07,0.042,-11.988,0.039,0.125,0.027,0.07,0.042,baseline,50
4153,1/30/2025 13:11,-11.988,0.04,0.113,0.028,0.066,0.04,-11.988,0.04,0.113,0.028,0.066,0.04,baseline,50
4154,1/30/2025 13:11,-11.988,0.032,0.124,0.023,0.068,0.042,-11.988,0.032,0.124,0.023,0.068,0.042,baseline,50
4155,1/30/2025 13:11,-11.988,0.04,0.111,0.028,0.067,0.043,-11.988,0.04,0.111,0.028,0.067,0.043,baseline,50
4156,1/30/2025 13:12,-11.988,0.032,0.124,0.023,0.069,0.041,-11.988,0.032,0.124,0.023,0.069,0.041,baseline,50
4157,1/30/2025 13:12,-11.988,0.041,0.112,0.029,0.069,0.04,-11.988,0.041,0.112,0.029,0.069,0.04,baseline,50
4158,1/30/2025 13:12,-11.988,0.032,0.109,0.023,0.066,0.043,-11.988,0.032,0.109,0.023,0.066,0.043,baseline,50
4159,1/30/2025 13:12,-11.988,0.038,0.128,0.027,0.065,0.042,-11.988,0.038,0.128,0.027,0.065,0.042,baseline,50
4160,1/30/2025 13:12,-11.988,0.032,0.124,0.023,0.066,0.043,-11.988,0.032,0.124,0.023,0.066,0.043,baseline,50
4161,1/30/2025 13:12,-11.988,0.033,0.112,0.023,0.068,0.042,-11.988,0.033,0.112,0.023,0.068,0.042,baseline,50
4162,1/30/2025 13:12,-11.988,0.039,0.122,0.027,0.068,0.044,-11.988,0.039,0.122,0.027,0.068,0.044,baseline,50
4163,1/30/2025 13:12,-11.988,0.039,0.108,0.028,0.07,0.045,-11.988,0.039,0.108,0.028,0.07,0.045,baseline,50
4164,1/30/2025 13:12,-11.988,0.032,0.123,0.023,0.07,0.043,-11.988,0.032,0.123,0.023,0.07,0.043,baseline,50
4165,1/30/2025 13:12,-11.988,0.038,0.11,0.027,0.067,0.042,-11.988,0.038,0.11,0.027,0.067,0.042,baseline,50
4166,1/30/2025 13:12,-11.988,0.032,0.123,0.023,0.071,0.045,-11.988,0.032,0.123,0.023,0.071,0.045,baseline,50
4167,1/30/2025 13:13,-11.988,0.037,0.124,0.026,0.067,0.044,-11.988,0.037,0.124,0.026,0.067,0.044,baseline,50
4168,1/30/2025 13:13,-11.988,0.033,0.112,0.023,0.069,0.043,-11.988,0.033,0.112,0.023,0.069,0.043,baseline,50
4169,1/30/2025 13:13,-11.988,0.039,0.128,0.027,0.068,0.043,-11.988,0.039,0.128,0.027,0.068,0.043,baseline,50
4170,1/30/2025 13:13,-11.988,0.033,0.113,0.023,0.07,0.046,-11.988,0.033,0.113,0.023,0.07,0.046,baseline,50
4171,1/30/2025 13:13,-11.988,0.038,0.124,0.027,0.067,0.046,-11.988,0.038,0.124,0.027,0.067,0.046,baseline,50
4172,1/30/2025 13:13,-11.988,0.039,0.112,0.028,0.069,0.042,-11.988,0.039,0.112,0.028,0.069,0.042,baseline,50
4173,1/30/2025 13:13,-11.988,0.033,0.105,0.023,0.068,0.042,-11.988,0.033,0.105,0.023,0.068,0.042,baseline,50
4174,1/30/2025 13:13,-11.988,0.034,0.128,0.024,0.068,0.048,-11.988,0.034,0.128,0.024,0.068,0.048,baseline,50
4175,1/30/2025 13:13,-11.988,0.033,0.114,0.024,0.067,0.042,-11.988,0.033,0.114,0.024,0.067,0.042,baseline,50
4176,1/30/2025 13:13,-11.988,0.039,0.126,0.028,0.066,0.042,-11.988,0.039,0.126,0.028,0.066,0.042,baseline,50
4177,1/30/2025 13:13,-11.988,0.033,0.114,0.023,0.069,0.043,-11.988,0.033,0.114,0.023,0.069,0.043,baseline,50
4178,1/30/2025 13:13,-11.988,0.039,0.112,0.028,0.067,0.043,-11.988,0.039,0.112,0.028,0.067,0.043,baseline,50
4179,1/30/2025 13:13,-11.988,0.033,0.13,0.023,0.069,0.045,-11.988,0.033,0.13,0.023,0.069,0.045,baseline,50
4180,1/30/2025 13:14,-11.988,0.04,0.115,0.028,0.069,0.043,-11.988,0.04,0.115,0.028,0.069,0.043,baseline,50
4181,1/30/2025 13:14,-11.988,0.038,0.122,0.027,0.067,0.044,-11.988,0.038,0.122,0.027,0.067,0.044,baseline,50
4182,1/30/2025 13:14,-11.988,0.033,0.112,0.023,0.066,0.044,-11.988,0.033,0.112,0.023,0.066,0.044,baseline,50
4183,1/30/2025 13:14,-11.988,0.039,0.123,0.028,0.069,0.043,-11.988,0.039,0.123,0.028,0.069,0.043,baseline,50
4184,1/30/2025 13:14,-11.988,0.038,0.112,0.027,0.068,0.042,-11.988,0.038,0.112,0.027,0.068,0.042,baseline,50
4185,1/30/2025 13:14,-11.988,0.033,0.124,0.023,0.07,0.045,-11.988,0.033,0.124,0.023,0.07,0.045,baseline,50
4186,1/30/2025 13:14,-11.988,0.033,0.113,0.023,0.069,0.043,-11.988,0.033,0.113,0.023,0.069,0.043,baseline,50
4187,1/30/2025 13:14,-11.988,0.039,0.118,0.028,0.072,0.045,-11.988,0.039,0.118,0.028,0.072,0.045,baseline,50
4188,1/30/2025 13:14,-11.988,0.032,0.118,0.023,0.071,0.042,-11.988,0.032,0.118,0.023,0.071,0.042,baseline,50
4189,1/30/2025 13:14,-11.988,0.033,0.109,0.024,0.069,0.044,-11.988,0.033,0.109,0.024,0.069,0.044,baseline,50
4190,1/30/2025 13:14,-11.988,0.038,0.122,0.027,0.069,0.042,-11.988,0.038,0.122,0.027,0.069,0.042,baseline,50
4191,1/30/2025 13:14,-11.988,0.033,0.113,0.024,0.072,0.042,-11.988,0.033,0.113,0.024,0.072,0.042,baseline,50
4192,1/30/2025 13:15,-11.988,0.04,0.123,0.028,0.069,0.044,-11.988,0.04,0.123,0.028,0.069,0.044,baseline,50
4193,1/30/2025 13:15,-11.988,0.033,0.111,0.023,0.071,0.043,-11.988,0.033,0.111,0.023,0.071,0.043,baseline,50
4194,1/30/2025 13:15,-11.988,0.039,0.122,0.027,0.069,0.042,-11.988,0.039,0.122,0.027,0.069,0.042,baseline,50
4195,1/30/2025 13:15,-11.988,0.033,0.113,0.023,0.069,0.044,-11.988,0.033,0.113,0.023,0.069,0.044,baseline,50
4196,1/30/2025 13:15,-11.988,0.039,0.109,0.028,0.074,0.043,-11.988,0.039,0.109,0.028,0.074,0.043,baseline,50
4197,1/30/2025 13:15,-11.988,0.037,0.12,0.026,0.07,0.041,-11.988,0.037,0.12,0.026,0.07,0.041,baseline,50
4198,1/30/2025 13:15,-11.988,0.033,0.111,0.024,0.074,0.044,-11.988,0.033,0.111,0.024,0.074,0.044,baseline,50
4199,1/30/2025 13:15,-11.988,0.039,0.126,0.028,0.069,0.042,-11.988,0.039,0.126,0.028,0.069,0.042,baseline,50
4200,1/30/2025 13:15,-11.988,0.033,0.12,0.024,0.069,0.046,-11.988,0.033,0.12,0.024,0.069,0.046,baseline,50
4201,1/30/2025 13:15,-11.988,0.038,0.114,0.027,0.07,0.047,-11.988,0.038,0.114,0.027,0.07,0.047,baseline,50
4202,1/30/2025 13:15,-11.988,0.033,0.11,0.023,0.07,0.044,-11.988,0.033,0.11,0.023,0.07,0.044,baseline,50
4203,1/30/2025 13:15,-11.988,0.039,0.126,0.028,0.071,0.044,-11.988,0.039,0.126,0.028,0.071,0.044,baseline,50
4204,1/30/2025 13:15,-11.988,0.033,0.112,0.023,0.069,0.047,-11.988,0.033,0.112,0.023,0.069,0.047,baseline,50
4205,1/30/2025 13:16,-11.988,0.038,0.123,0.027,0.071,0.045,-11.988,0.038,0.123,0.027,0.071,0.045,baseline,50
4206,1/30/2025 13:16,-11.988,0.039,0.126,0.028,0.07,0.045,-11.988,0.039,0.126,0.028,0.07,0.045,baseline,50
4207,1/30/2025 13:16,-11.988,0.034,0.109,0.024,0.069,0.044,-11.988,0.034,0.109,0.024,0.069,0.044,baseline,50
4208,1/30/2025 13:16,-11.988,0.04,0.114,0.028,0.069,0.046,-11.988,0.04,0.114,0.028,0.069,0.046,baseline,50
4209,1/30/2025 13:16,-11.988,0.033,0.116,0.024,0.071,0.042,-11.988,0.033,0.116,0.024,0.071,0.042,baseline,50
4210,1/30/2025 13:16,-11.988,0.033,0.131,0.024,0.07,0.044,-11.988,0.033,0.131,0.024,0.07,0.044,baseline,50
4211,1/30/2025 13:16,-11.988,0.04,0.108,0.028,0.072,0.042,-11.988,0.04,0.108,0.028,0.072,0.042,baseline,50
4212,1/30/2025 13:16,-11.988,0.039,0.124,0.028,0.069,0.044,-11.988,0.039,0.124,0.028,0.069,0.044,baseline,50
4213,1/30/2025 13:16,-11.988,0.032,0.111,0.023,0.07,0.043,-11.988,0.032,0.111,0.023,0.07,0.043,baseline,50
4214,1/30/2025 13:16,-11.988,0.037,0.11,0.026,0.069,0.044,-11.988,0.037,0.11,0.026,0.069,0.044,baseline,50
4215,1/30/2025 13:16,-11.988,0.033,0.117,0.023,0.069,0.046,-11.988,0.033,0.117,0.023,0.069,0.046,baseline,50
4216,1/30/2025 13:16,-11.988,0.038,0.118,0.027,0.071,0.044,-11.988,0.038,0.118,0.027,0.071,0.044,baseline,50
4217,1/30/2025 13:16,-11.988,0.033,0.106,0.023,0.069,0.044,-11.988,0.033,0.106,0.023,0.069,0.044,baseline,50
4218,1/30/2025 13:17,-11.988,0.033,0.107,0.023,0.071,0.048,-11.988,0.033,0.107,0.023,0.071,0.048,baseline,50
4219,1/30/2025 13:17,-11.988,0.04,0.121,0.028,0.069,0.046,-11.988,0.04,0.121,0.028,0.069,0.046,baseline,50
4220,1/30/2025 13:17,-11.988,0.038,0.107,0.027,0.07,0.046,-11.988,0.038,0.107,0.027,0.07,0.046,baseline,50
4221,1/30/2025 13:17,-11.988,0.033,0.125,0.023,0.07,0.044,-11.988,0.033,0.125,0.023,0.07,0.044,baseline,50
4222,1/30/2025 13:17,-11.988,0.033,0.113,0.023,0.068,0.046,-11.988,0.033,0.113,0.023,0.068,0.046,baseline,50
4223,1/30/2025 13:17,-11.988,0.04,0.125,0.028,0.07,0.045,-11.988,0.04,0.125,0.028,0.07,0.045,baseline,50
4224,1/30/2025 13:17,-11.988,0.038,0.109,0.027,0.069,0.047,-11.988,0.038,0.109,0.027,0.069,0.047,baseline,50
4225,1/30/2025 13:17,-11.988,0.033,0.127,0.023,0.071,0.047,-11.988,0.033,0.127,0.023,0.071,0.047,baseline,50
4226,1/30/2025 13:17,-11.988,0.039,0.11,0.028,0.074,0.045,-11.988,0.039,0.11,0.028,0.074,0.045,baseline,50
4227,1/30/2025 13:17,-11.988,0.033,0.131,0.023,0.071,0.048,-11.988,0.033,0.131,0.023,0.071,0.048,baseline,50
4228,1/30/2025 13:17,-11.988,0.033,0.112,0.023,0.073,0.047,-11.988,0.033,0.112,0.023,0.073,0.047,baseline,50
4229,1/30/2025 13:17,-11.988,0.04,0.106,0.028,0.073,0.045,-11.988,0.04,0.106,0.028,0.073,0.045,baseline,50
4230,1/30/2025 13:17,-11.988,0.033,0.127,0.023,0.071,0.048,-11.988,0.033,0.127,0.023,0.071,0.048,baseline,50
4231,1/30/2025 13:18,-11.988,0.038,0.107,0.027,0.072,0.045,-11.988,0.038,0.107,0.027,0.072,0.045,baseline,50
4232,1/30/2025 13:18,-11.988,0.033,0.123,0.023,0.071,0.047,-11.988,0.033,0.123,0.023,0.071,0.047,baseline,50
4233,1/30/2025 13:18,-11.988,0.038,0.11,0.027,0.072,0.047,-11.988,0.038,0.11,0.027,0.072,0.047,baseline,50
4234,1/30/2025 13:18,-11.988,0.033,0.124,0.023,0.07,0.044,-11.988,0.033,0.124,0.023,0.07,0.044,baseline,50
4235,1/30/2025 13:18,-11.988,0.038,0.118,0.027,0.069,0.044,-11.988,0.038,0.118,0.027,0.069,0.044,baseline,50
4236,1/30/2025 13:18,-11.988,0.041,0.113,0.029,0.071,0.046,-11.988,0.041,0.113,0.029,0.071,0.046,baseline,50
4237,1/30/2025 13:18,-11.988,0.033,0.123,0.023,0.071,0.044,-11.988,0.033,0.123,0.023,0.071,0.044,baseline,50
4238,1/30/2025 13:18,-11.988,0.038,0.112,0.027,0.07,0.046,-11.988,0.038,0.112,0.027,0.07,0.046,baseline,50
4239,1/30/2025 13:18,-11.988,0.032,0.122,0.023,0.07,0.045,-11.988,0.032,0.122,0.023,0.07,0.045,baseline,50
4240,1/30/2025 13:18,-11.988,0.033,0.112,0.023,0.072,0.047,-11.988,0.033,0.112,0.023,0.072,0.047,baseline,50
4241,1/30/2025 13:18,-11.988,0.039,0.126,0.028,0.072,0.044,-11.988,0.039,0.126,0.028,0.072,0.044,baseline,50
4242,1/30/2025 13:18,-11.988,0.032,0.115,0.022,0.071,0.046,-11.988,0.032,0.115,0.022,0.071,0.046,baseline,50
4243,1/30/2025 13:19,-11.988,0.04,0.11,0.028,0.071,0.048,-11.988,0.04,0.11,0.028,0.071,0.048,baseline,50
4244,1/30/2025 13:19,-11.988,0.033,0.125,0.023,0.074,0.047,-11.988,0.033,0.125,0.023,0.074,0.047,baseline,50
4245,1/30/2025 13:19,-11.988,0.038,0.121,0.027,0.075,0.045,-11.988,0.038,0.121,0.027,0.075,0.045,baseline,50
4246,1/30/2025 13:19,-11.988,0.033,0.112,0.023,0.072,0.044,-11.988,0.033,0.112,0.023,0.072,0.044,baseline,50
4247,1/30/2025 13:19,-11.988,0.04,0.12,0.028,0.073,0.047,-11.988,0.04,0.12,0.028,0.073,0.047,baseline,50
4248,1/30/2025 13:19,-11.988,0.032,0.113,0.023,0.071,0.047,-11.988,0.032,0.113,0.023,0.071,0.047,baseline,50
4249,1/30/2025 13:19,-11.988,0.039,0.114,0.028,0.073,0.045,-11.988,0.039,0.114,0.028,0.073,0.045,baseline,50
4250,1/30/2025 13:19,-11.988,0.034,0.126,0.024,0.072,0.046,-11.988,0.034,0.126,0.024,0.072,0.046,baseline,50
4251,1/30/2025 13:19,-11.988,0.039,0.123,0.027,0.075,0.045,-11.988,0.039,0.123,0.027,0.075,0.045,baseline,50
4252,1/30/2025 13:19,-11.988,0.037,0.11,0.026,0.071,0.046,-11.988,0.037,0.11,0.026,0.071,0.046,baseline,50
4253,1/30/2025 13:19,-11.988,0.033,0.113,0.023,0.072,0.044,-11.988,0.033,0.113,0.023,0.072,0.044,baseline,50
4254,1/30/2025 13:20,-11.988,0.033,0.123,0.024,0.074,0.045,-11.988,0.033,0.123,0.024,0.074,0.045,baseline,50
4255,1/30/2025 13:20,-11.988,0.039,0.119,0.028,0.072,0.043,-11.988,0.039,0.119,0.028,0.072,0.043,baseline,50
4256,1/30/2025 13:20,-11.988,0.038,0.107,0.027,0.074,0.044,-11.988,0.038,0.107,0.027,0.074,0.044,baseline,50
4257,1/30/2025 13:20,-11.988,0.033,0.121,0.023,0.072,0.043,-11.988,0.033,0.121,0.023,0.072,0.043,baseline,50
4258,1/30/2025 13:20,-11.988,0.038,0.111,0.027,0.073,0.043,-11.988,0.038,0.111,0.027,0.073,0.043,baseline,50
4259,1/30/2025 13:20,-11.988,0.033,0.11,0.023,0.071,0.048,-11.988,0.033,0.11,0.023,0.071,0.048,baseline,50
4260,1/30/2025 13:20,-11.988,0.037,0.121,0.026,0.075,0.044,-11.988,0.037,0.121,0.026,0.075,0.044,baseline,50
4261,1/30/2025 13:20,-11.988,0.038,0.109,0.027,0.074,0.046,-11.988,0.038,0.109,0.027,0.074,0.046,baseline,50
4262,1/30/2025 13:20,-11.988,0.033,0.109,0.023,0.071,0.046,-11.988,0.033,0.109,0.023,0.071,0.046,baseline,50
4263,1/30/2025 13:20,-11.988,0.034,0.123,0.024,0.073,0.044,-11.988,0.034,0.123,0.024,0.073,0.044,baseline,50
4264,1/30/2025 13:20,-11.988,0.039,0.11,0.028,0.071,0.043,-11.988,0.039,0.11,0.028,0.071,0.043,baseline,50
4265,1/30/2025 13:20,-11.989,0.033,0.121,0.023,0.073,0.046,-11.989,0.033,0.121,0.023,0.073,0.046,baseline,50
4266,1/30/2025 13:20,-11.989,0.032,0.115,0.023,0.071,0.045,-11.989,0.032,0.115,0.023,0.071,0.045,baseline,50
4267,1/30/2025 13:21,-11.989,0.039,0.125,0.028,0.073,0.047,-11.989,0.039,0.125,0.028,0.073,0.047,baseline,50
4268,1/30/2025 13:21,-11.988,0.033,0.111,0.023,0.071,0.048,-11.988,0.033,0.111,0.023,0.071,0.048,baseline,50
4269,1/30/2025 13:21,-11.988,0.038,0.125,0.027,0.073,0.046,-11.988,0.038,0.125,0.027,0.073,0.046,baseline,50
4270,1/30/2025 13:21,-11.988,0.032,0.121,0.023,0.074,0.044,-11.988,0.032,0.121,0.023,0.074,0.044,baseline,50
4271,1/30/2025 13:21,-11.988,0.033,0.11,0.023,0.072,0.048,-11.988,0.033,0.11,0.023,0.072,0.048,baseline,50
4272,1/30/2025 13:21,-11.988,0.039,0.11,0.027,0.073,0.046,-11.988,0.039,0.11,0.027,0.073,0.046,baseline,50
4273,1/30/2025 13:21,-11.988,0.033,0.124,0.023,0.071,0.045,-11.988,0.033,0.124,0.023,0.071,0.045,baseline,50
4274,1/30/2025 13:21,-11.988,0.039,0.125,0.028,0.074,0.05,-11.988,0.039,0.125,0.028,0.074,0.05,baseline,50
4275,1/30/2025 13:21,-11.988,0.032,0.116,0.022,0.073,0.045,-11.988,0.032,0.116,0.022,0.073,0.045,baseline,50
4276,1/30/2025 13:21,-11.988,0.038,0.127,0.027,0.072,0.045,-11.988,0.038,0.127,0.027,0.072,0.045,baseline,50
4277,1/30/2025 13:21,-11.988,0.032,0.105,0.023,0.072,0.047,-11.988,0.032,0.105,0.023,0.072,0.047,baseline,50
4278,1/30/2025 13:21,-11.988,0.038,0.119,0.027,0.073,0.047,-11.988,0.038,0.119,0.027,0.073,0.047,baseline,50
4279,1/30/2025 13:22,-11.988,0.033,0.107,0.024,0.073,0.045,-11.988,0.033,0.107,0.024,0.073,0.045,baseline,50
4280,1/30/2025 13:22,-11.988,0.033,0.107,0.023,0.07,0.047,-11.988,0.033,0.107,0.023,0.07,0.047,baseline,50
4281,1/30/2025 13:22,-11.988,0.038,0.125,0.027,0.07,0.045,-11.988,0.038,0.125,0.027,0.07,0.045,baseline,50
4282,1/30/2025 13:22,-11.988,0.033,0.11,0.023,0.072,0.047,-11.988,0.033,0.11,0.023,0.072,0.047,baseline,50
4283,1/30/2025 13:22,-11.988,0.038,0.124,0.027,0.071,0.045,-11.988,0.038,0.124,0.027,0.071,0.045,baseline,50
4284,1/30/2025 13:22,-11.988,0.038,0.12,0.027,0.07,0.044,-11.988,0.038,0.12,0.027,0.07,0.044,baseline,50
4285,1/30/2025 13:22,-11.988,0.032,0.107,0.023,0.07,0.047,-11.988,0.032,0.107,0.023,0.07,0.047,baseline,50
4286,1/30/2025 13:22,-11.988,0.038,0.106,0.027,0.074,0.044,-11.988,0.038,0.106,0.027,0.074,0.044,baseline,50
4287,1/30/2025 13:22,-11.988,0.038,0.131,0.027,0.071,0.043,-11.988,0.038,0.131,0.027,0.071,0.043,baseline,50
